timestamp,customer_id,endpoint,status_code,success,deployment,users,latency,api_cpu_utilization,api_mem_utilization,service_cpu_utilization,service_mem_utilization
2025-04-03T03:45:46.638000,15,customer/owners,201,True,ecs,20,0.06313300132751465,0.6,68.16,0.5,71.29
2025-04-03T03:45:47.637031,15,vet/vets,200,True,ecs,20,0.0719442367553711,0.6,68.16,0.57,69.92
2025-04-03T03:45:44.757225,16,genai/chatclient,200,True,ecs,20,6.385211706161499,0.6,68.16,0.73,79.1
2025-04-03T03:45:45.507905,16,customer/owners,201,True,ecs,20,0.06751155853271484,0.6,68.16,0.5,71.29
2025-04-03T03:45:46.580043,16,vet/vets,200,True,ecs,20,0.07084226608276367,0.6,68.16,0.57,69.92
2025-04-03T03:45:45.639476,17,genai/chatclient,200,True,ecs,20,6.726618051528931,0.6,68.16,0.73,79.1
2025-04-03T03:45:46.589311,17,customer/owners,201,True,ecs,20,0.07489156723022461,0.6,68.16,0.5,71.29
2025-04-03T03:45:47.517948,17,vet/vets,200,True,ecs,20,0.09571170806884766,0.6,68.16,0.57,69.92
2025-04-03T03:45:45.667008,18,genai/chatclient,200,True,ecs,20,6.212592601776123,0.6,68.16,0.73,79.1
2025-04-03T03:45:46.394762,18,customer/owners,201,True,ecs,20,0.05765509605407715,0.6,68.16,0.5,71.29
2025-04-03T03:45:47.235498,18,vet/vets,200,True,ecs,20,0.06612372398376465,0.6,68.16,0.57,69.92
2025-04-03T03:45:46.291600,19,genai/chatclient,200,True,ecs,20,6.5179283618927,0.6,68.16,0.73,79.1
2025-04-03T03:45:47.359989,19,customer/owners,201,True,ecs,20,0.06981062889099121,0.6,68.16,0.5,71.29
2025-04-03T03:45:48.075438,19,vet/vets,200,True,ecs,20,0.06464123725891113,0.6,68.16,0.57,69.92
