timestamp,customer_id,endpoint,status_code,success,deployment,users,latency,api_cpu_utilization,api_mem_utilization,service_cpu_utilization,service_mem_utilization
2025-04-03T03:42:21.990550,0,genai/chatclient,200,True,ec2,50,4.652683258056641,56.56,83.59,14.800000000000002,79.28
2025-04-03T03:42:42.033448,0,customer/owners,201,True,ec2,50,0.08173322677612305,40.48,83.61,1.6,67.7
2025-04-03T03:43:02.584606,0,vet/vets,200,True,ec2,50,0.07143044471740723,,83.63,64.88,65.04
2025-04-03T03:42:21.984389,1,genai/chatclient,200,True,ec2,50,3.1996798515319824,56.56,83.59,14.800000000000002,79.28
2025-04-03T03:42:44.112732,1,customer/owners,201,True,ec2,50,0.0721120834350586,40.48,83.61,1.12,67.7
2025-04-03T03:42:58.509800,1,vet/vets,200,True,ec2,50,0.09507393836975098,46.96,,9.04,
2025-04-03T03:42:21.971199,2,genai/chatclient,200,True,ec2,50,2.8727784156799316,56.56,83.59,14.800000000000002,79.28
2025-04-03T03:42:43.043691,2,customer/owners,201,True,ec2,50,0.08051061630249023,40.48,83.61,1.12,67.7
2025-04-03T03:42:57.256734,2,vet/vets,200,True,ec2,50,0.06645750999450684,,,2.72,65.03
2025-04-03T03:42:23.129319,3,genai/chatclient,200,True,ec2,50,3.801722526550293,9.68,83.59,22.48,79.28
2025-04-03T03:42:44.117919,3,customer/owners,201,True,ec2,50,0.09949874877929688,16.56,83.61,1.12,67.7
2025-04-03T03:42:58.216871,3,vet/vets,200,True,ec2,50,0.12255334854125977,46.96,,,65.03
2025-04-03T03:42:23.114892,4,genai/chatclient,200,True,ec2,50,3.7484710216522217,9.68,83.59,22.48,79.28
2025-04-03T03:42:36.720567,4,customer/owners,201,True,ec2,50,0.06904721260070801,16.56,83.61,5.12,
2025-04-03T03:43:02.622320,4,vet/vets,200,True,ec2,50,0.08301496505737305,11.44,83.64,64.88,65.04
2025-04-03T03:42:24.443106,5,genai/chatclient,200,True,ec2,50,3.851378917694092,12.32,83.59,47.04,79.3
2025-04-03T03:42:39.763732,5,customer/owners,201,True,ec2,50,0.08382272720336914,17.84,83.61,,67.7
2025-04-03T03:42:47.636307,5,vet/vets,200,True,ec2,50,0.0856163501739502,,,,65.03
2025-04-03T03:42:25.516729,6,genai/chatclient,200,True,ec2,50,3.7397780418395996,12.32,83.59,47.04,79.3
2025-04-03T03:42:40.308394,6,customer/owners,201,True,ec2,50,0.06887626647949219,16.96,83.61,6.480000000000001,
2025-04-03T03:43:07.366956,6,vet/vets,200,True,ec2,50,0.0934138298034668,20.48,83.69,16.4,65.04
2025-04-03T03:42:25.514481,7,genai/chatclient,200,True,ec2,50,4.1451356410980225,8.0,83.59,67.76,79.3
2025-04-03T03:42:40.289857,7,customer/owners,201,True,ec2,50,0.07560467720031738,16.96,83.61,6.480000000000001,
2025-04-03T03:42:58.218874,7,vet/vets,200,True,ec2,50,0.0808873176574707,19.84,83.91,,65.03
2025-04-03T03:42:26.663678,8,genai/chatclient,200,True,ec2,50,4.518239974975586,8.96,83.6,32.16,79.3
2025-04-03T03:42:46.465029,8,customer/owners,201,True,ec2,50,0.06537580490112305,31.28,83.61,6.480000000000001,67.7
2025-04-03T03:43:05.133448,8,vet/vets,200,True,ec2,50,0.09108281135559082,23.12,,3.12,65.04
2025-04-03T03:42:27.843855,9,genai/chatclient,200,True,ec2,50,4.5964789390563965,9.2,83.6,202.64,79.35
2025-04-03T03:42:48.793859,9,customer/owners,201,True,ec2,50,0.09054446220397949,0.72,83.61,21.52,67.7
2025-04-03T03:42:57.054866,9,vet/vets,200,True,ec2,50,0.07909989356994629,331.28,,,
2025-04-03T03:42:27.748409,10,genai/chatclient,200,True,ec2,50,4.730022668838501,9.2,83.6,202.64,79.35
2025-04-03T03:42:44.100577,10,customer/owners,201,True,ec2,50,0.08382916450500488,0.72,83.61,,67.7
2025-04-03T03:43:02.633497,10,vet/vets,200,True,ec2,50,0.16566920280456543,46.96,83.69,,65.04
2025-04-03T03:42:28.989661,11,genai/chatclient,200,True,ec2,50,4.239063262939453,9.2,83.6,33.52,79.35
2025-04-03T03:42:29.949393,11,customer/owners,201,True,ec2,50,0.07655620574951172,,,,
2025-04-03T03:42:56.082716,11,vet/vets,200,True,ec2,50,0.12075066566467285,25.679999999999996,83.62,22.4,65.03
2025-04-03T03:42:29.898587,12,genai/chatclient,200,True,ec2,50,4.92138934135437,14.96,83.6,33.52,79.39
2025-04-03T03:42:46.479734,12,customer/owners,201,True,ec2,50,0.06917452812194824,25.679999999999996,83.61,,67.7
2025-04-03T03:43:09.394522,12,vet/vets,200,True,ec2,50,0.10305929183959961,23.12,83.69,46.24,65.04
2025-04-03T03:42:29.889454,13,genai/chatclient,200,True,ec2,50,4.780291318893433,12.32,83.6,10.4,79.39
2025-04-03T03:42:39.338164,13,customer/owners,201,True,ec2,50,0.06681442260742188,25.679999999999996,83.62,,
2025-04-03T03:42:46.908699,13,vet/vets,200,True,ec2,50,0.09195446968078613,,83.64,,
2025-04-03T03:42:33.332169,14,genai/chatclient,200,True,ec2,50,5.546682834625244,11.76,83.6,13.200000000000001,79.39
2025-04-03T03:42:47.681142,14,customer/owners,201,True,ec2,50,0.0714271068572998,,,6.480000000000001,67.7
2025-04-03T03:43:01.481457,14,vet/vets,200,True,ec2,50,0.13822555541992188,,,64.88,65.08
2025-04-03T03:42:33.436261,15,genai/chatclient,200,True,ec2,50,5.450528621673584,11.76,83.6,13.200000000000001,79.39
2025-04-03T03:42:53.571188,15,customer/owners,201,True,ec2,50,0.09752774238586426,31.04,,16.08,67.72
2025-04-03T03:43:13.775246,15,vet/vets,200,True,ec2,50,0.22235822677612305,3.36,83.7,24.72,65.04
2025-04-03T03:42:33.314799,16,genai/chatclient,200,True,ec2,50,4.417823553085327,11.76,83.6,17.44,79.39
2025-04-03T03:43:00.418473,16,customer/owners,201,True,ec2,50,0.06838059425354004,31.04,83.63,168.32,67.72
2025-04-03T03:43:17.932672,16,vet/vets,200,True,ec2,50,0.10762548446655273,0.72,83.69,40.96,65.04
2025-04-03T03:42:37.639662,17,genai/chatclient,200,True,ec2,50,6.365199565887451,25.28,83.61,10.16,79.39
2025-04-03T03:42:57.495094,17,customer/owners,201,True,ec2,50,0.07924127578735352,33.92,83.64,33.44,
2025-04-03T03:43:12.670874,17,vet/vets,200,True,ec2,50,0.10833740234375,8.96,,0.8,65.04
2025-04-03T03:42:34.323236,18,genai/chatclient,200,True,ec2,50,5.013302326202393,10.96,83.6,13.200000000000001,79.39
2025-04-03T03:42:46.791088,18,customer/owners,201,True,ec2,50,0.07084345817565918,12.08,83.63,,
2025-04-03T03:43:01.515121,18,vet/vets,200,True,ec2,50,0.12348246574401855,,,128.48,65.04
2025-04-03T03:42:37.647849,19,genai/chatclient,200,True,ec2,50,5.839592218399048,28.800000000000004,83.61,6.959999999999999,79.39
2025-04-03T03:42:51.580337,19,customer/owners,201,True,ec2,50,0.1038355827331543,,83.62,260.88,
2025-04-03T03:43:10.473613,19,vet/vets,200,True,ec2,50,0.22002601623535156,,83.69,1.28,65.04
2025-04-03T03:42:39.844812,20,genai/chatclient,200,True,ec2,50,5.500118017196655,23.68,83.61,10.4,79.4
2025-04-03T03:43:00.513708,20,customer/owners,201,True,ec2,50,0.06225275993347168,20.48,,1.04,67.72
2025-04-03T03:43:11.633255,20,vet/vets,200,True,ec2,50,0.07866930961608887,,,0.96,65.04
2025-04-03T03:42:38.803991,21,genai/chatclient,200,True,ec2,50,5.646385669708252,23.68,83.61,6.959999999999999,79.4
2025-04-03T03:43:03.702822,21,customer/owners,201,True,ec2,50,0.06419038772583008,39.92,83.65,5.44,67.72
2025-04-03T03:43:20.059547,21,vet/vets,200,True,ec2,50,0.10689306259155273,1.52,83.69,15.52,65.04
2025-04-03T03:42:41.938882,22,genai/chatclient,200,True,ec2,50,5.97656512260437,40.48,83.61,6.72,79.4
2025-04-03T03:43:07.374957,22,customer/owners,201,True,ec2,50,0.0644381046295166,9.36,83.69,12.0,67.72
2025-04-03T03:43:19.003594,22,vet/vets,200,True,ec2,50,0.0778343677520752,,83.69,1.36,65.04
2025-04-03T03:42:43.022347,23,genai/chatclient,200,True,ec2,50,5.963088035583496,40.48,83.61,6.72,79.4
2025-04-03T03:42:57.212820,23,customer/owners,201,True,ec2,50,0.08390665054321289,,,260.88,67.72
2025-04-03T03:43:11.593355,23,vet/vets,200,True,ec2,50,0.1474757194519043,,83.69,0.96,65.04
2025-04-03T03:42:44.113734,24,genai/chatclient,200,True,ec2,50,6.217681407928467,16.56,83.61,6.72,79.4
2025-04-03T03:42:53.700620,24,customer/owners,201,True,ec2,50,0.15245842933654785,,83.65,,
2025-04-03T03:43:13.727459,24,vet/vets,200,True,ec2,50,0.26062893867492676,3.36,83.7,24.72,65.04
2025-04-03T03:42:36.699046,25,genai/chatclient,200,True,ec2,50,6.200344085693359,16.56,83.61,2.56,
2025-04-03T03:43:01.503832,25,customer/owners,201,True,ec2,50,0.08310866355895996,57.11999999999999,83.63,3.84,67.72
2025-04-03T03:43:17.934674,25,vet/vets,200,True,ec2,50,0.1342763900756836,0.72,83.69,40.96,65.04
2025-04-03T03:42:45.391317,26,genai/chatclient,200,True,ec2,50,5.722995042800903,16.56,83.61,6.88,79.4
2025-04-03T03:43:09.507885,26,customer/owners,201,True,ec2,50,0.09619808197021484,23.12,83.7,0.8,67.72
2025-04-03T03:43:23.201983,26,vet/vets,200,True,ec2,50,0.08309674263000488,104.24,83.7,0.88,65.04
2025-04-03T03:42:39.050560,27,genai/chatclient,200,True,ec2,50,5.739445209503174,16.56,83.61,6.88,
2025-04-03T03:43:03.709200,27,customer/owners,201,True,ec2,50,0.09283280372619629,19.84,83.91,5.44,67.72
2025-04-03T03:43:15.826471,27,vet/vets,200,True,ec2,50,0.0749046802520752,,83.69,35.28,65.04
2025-04-03T03:42:42.303797,28,genai/chatclient,200,True,ec2,50,7.337074518203735,12.48,83.61,11.52,
2025-04-03T03:43:07.333257,28,customer/owners,201,True,ec2,50,0.06925511360168457,9.36,83.69,1.28,67.72
2025-04-03T03:43:22.124091,28,vet/vets,200,True,ec2,50,0.060523271560668945,93.84,83.7,1.28,65.04
2025-04-03T03:42:43.293494,29,genai/chatclient,200,True,ec2,50,7.059321403503418,12.48,83.61,43.36,
2025-04-03T03:42:53.009217,29,customer/owners,201,True,ec2,50,0.07591867446899414,46.96,,,
2025-04-03T03:43:09.657008,29,vet/vets,200,True,ec2,50,0.11504912376403809,3.36,83.7,24.72,
2025-04-03T03:42:39.410586,30,genai/chatclient,200,True,ec2,50,7.310126066207886,0.72,83.62,,
2025-04-03T03:42:55.120952,30,customer/owners,201,True,ec2,50,0.07745718955993652,,83.64,1.04,
2025-04-03T03:43:10.484796,30,vet/vets,200,True,ec2,50,0.08960962295532227,,83.69,1.28,65.04
2025-04-03T03:42:56.164207,31,genai/chatclient,503,False,ec2,50,10.064374685287476,25.679999999999996,83.62,0.96,79.4
2025-04-03T03:43:15.843012,31,customer/owners,201,True,ec2,50,0.08252668380737305,21.84,83.7,1.04,67.72
2025-04-03T03:43:28.357886,31,vet/vets,200,True,ec2,50,0.08036446571350098,1.52,83.7,0.96,65.04
2025-04-03T03:42:49.854403,32,genai/chatclient,200,True,ec2,50,6.8145911693573,0.72,83.61,43.36,79.4
2025-04-03T03:43:09.365161,32,customer/owners,201,True,ec2,50,0.08232784271240234,51.2,,0.8,67.72
2025-04-03T03:43:23.202988,32,vet/vets,200,True,ec2,50,0.08358502388000488,104.24,83.7,0.88,65.04
2025-04-03T03:42:45.408698,33,genai/chatclient,200,True,ec2,50,8.119352579116821,,83.61,6.480000000000001,79.4
2025-04-03T03:43:00.438406,33,customer/owners,201,True,ec2,50,0.08014440536499023,,83.65,,67.72
2025-04-03T03:43:16.956665,33,vet/vets,200,True,ec2,50,0.1328127384185791,1.12,83.69,1.68,65.04
2025-04-03T03:42:49.053538,34,genai/chatclient,200,True,ec2,50,7.714815616607666,25.679999999999996,83.62,0.96,
2025-04-03T03:43:02.712009,34,customer/owners,201,True,ec2,50,0.08387136459350586,,,33.44,67.72
2025-04-03T03:43:18.984260,34,vet/vets,200,True,ec2,50,0.1043553352355957,0.72,83.69,1.36,65.04
2025-04-03T03:42:47.830235,35,genai/chatclient,200,True,ec2,50,8.340218305587769,9.2,83.62,1.92,
2025-04-03T03:43:07.342417,35,customer/owners,201,True,ec2,50,0.08375906944274902,331.28,83.7,,67.72
2025-04-03T03:43:18.988423,35,vet/vets,200,True,ec2,50,0.07818841934204102,,83.69,1.36,65.04
2025-04-03T03:42:49.056536,36,genai/chatclient,200,True,ec2,50,7.958070755004883,9.2,83.62,0.96,
2025-04-03T03:43:03.014456,36,customer/owners,201,True,ec2,50,0.08495306968688965,331.28,,1.28,
2025-04-03T03:43:16.952491,36,vet/vets,200,True,ec2,50,0.09835171699523926,,83.69,1.68,65.04
